,exp_id,agent_id,env_id,policy_id,exp_seed,num_episodes,time_limit,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
47,202,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k3_seed2_i1-v0,0,1000,None,0.4610322580645177,0.6348927666796171,0.8064516129032258,-0.9919354838709676,17.516,22.913571175179133,0.0583811984062194,0.0755752249136578,1000,152,0,788,60
48,663,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k3_seed2_i0-v0,0,1000,None,0.2062419354838682,0.833075856494649,0.9919354838709676,-0.7983870967741935,27.092,22.2394140210573,0.0888738696575164,0.0729074175172999,1000,403,0,530,67
49,663,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/sp_seed2_i1-v0,0,1000,None,-0.2062419354838682,0.833075856494649,0.7983870967741935,-0.9919354838709676,27.092,22.2394140210573,0.0888738696575164,0.0729074175172999,1000,530,0,403,67
50,115,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k1_seed0_i0-v0,0,1000,None,-0.7406532258064495,0.0289713956582899,-0.6774193548387097,-0.7903225806451613,10.501,3.31240079096718,0.0347796401977539,0.0107841657163666,1000,1000,0,0,0
51,115,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k2_seed0_i1-v0,0,1000,None,0.7406532258064495,0.0289713956582899,0.7903225806451613,0.6774193548387097,10.501,3.31240079096718,0.0347796401977539,0.0107841657163666,1000,0,0,1000,0
52,1208,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/sp_seed0_i0-v0,0,1000,None,0.243588709677417,0.8545613128359733,0.9919354838709676,-0.7983870967741935,29.515,18.6312043357374,0.0969736099243164,0.0606589064768817,1000,413,0,587,0
53,1208,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k4_seed3_i1-v0,0,1000,None,-0.243588709677417,0.8545613128359733,0.7983870967741935,-0.9919354838709676,29.515,18.6312043357374,0.0969736099243164,0.0606589064768817,1000,587,0,413,0
54,574,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k1_seed2_i0-v0,0,1000,None,-0.3320241935483883,0.719529929463577,0.9838709677419352,-0.7903225806451613,13.495,5.834378715853128,0.0442844040393829,0.0189321988958542,1000,763,0,237,0
55,574,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klrbr_k4_seed2_i1-v0,0,1000,None,0.3320241935483883,0.719529929463577,0.7903225806451613,-0.9838709677419352,13.495,5.834378715853128,0.0442844040393829,0.0189321988958542,1000,237,0,763,0
56,906,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k4_seed3_i0-v0,0,1000,None,0.6866612903225877,0.6367304318312258,0.9919354838709676,-0.782258064516129,22.027,8.74564297236058,0.0729373652935028,0.0288324335593636,1000,160,0,840,0
