exp_id,agent_id,env_id,policy_id,exp_seed,num_episodes,time_limit,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
13,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.8999999999999978,0.1943650631615097,1.0,0.0,32.488,13.21332115707478,0.2421598508358001,0.107848696428537,1000,0,0,755,245
12,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.9279999999999976,0.1568240344391687,1.0,0.0,28.959,13.423759495759748,0.2188104803562164,0.1088782604154402,1000,0,0,808,192
12,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9279999999999976,0.1568240344391687,1.0,0.0,28.959,13.423759495759748,0.2188104803562164,0.1088782604154402,1000,0,0,808,192
12,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9279999999999976,0.1568240344391687,1.0,0.0,28.959,13.423759495759748,0.2188104803562164,0.1088782604154402,1000,0,0,808,192
12,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9279999999999976,0.1568240344391687,1.0,0.0,28.959,13.423759495759748,0.2188104803562164,0.1088782604154402,1000,0,0,808,192
14,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.898666666666664,0.1890279226875107,1.0,0.0,32.734,13.357291791377472,0.2419395380020141,0.1079457119875327,1000,0,0,747,253
14,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.898666666666664,0.1890279226875107,1.0,0.0,32.734,13.357291791377472,0.2419395380020141,0.1079457119875327,1000,0,0,747,253
14,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.898666666666664,0.1890279226875107,1.0,0.0,32.734,13.357291791377472,0.2419395380020141,0.1079457119875327,1000,0,0,747,253
14,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.898666666666664,0.1890279226875107,1.0,0.0,32.734,13.357291791377472,0.2419395380020141,0.1079457119875327,1000,0,0,747,253
21,0,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9659999999999992,0.110350955289627,1.0,0.3333333333333333,22.601,11.618424979316258,0.2228756911754608,0.1214531826187339,1000,0,0,907,93
21,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9659999999999992,0.110350955289627,1.0,0.3333333333333333,22.601,11.618424979316258,0.2228756911754608,0.1214531826187339,1000,0,0,907,93
21,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9659999999999992,0.110350955289627,1.0,0.3333333333333333,22.601,11.618424979316258,0.2228756911754608,0.1214531826187339,1000,0,0,907,93
21,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9659999999999992,0.110350955289627,1.0,0.3333333333333333,22.601,11.618424979316258,0.2228756911754608,0.1214531826187339,1000,0,0,907,93
2,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.3166666666666666,0.3140240613569465,1.0,0.0,49.11,4.057819611564812,0.134095248222351,0.0231138453263528,1000,0,0,70,930
2,1,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.3166666666666666,0.3140240613569465,1.0,0.0,49.11,4.057819611564812,0.134095248222351,0.0231138453263528,1000,0,0,70,930
